Match_id,Team 1,Team 2,Winners_inng,Venue,Match Date,Winner,Host_Country,Venue_Team1,Venue_Team2,Innings_Team1,Innings_Team2,Year
2089,Australia,Zimbabwe,1,Adelaide,"Jan 26, 2004",Australia,Australia,Home,Away,First,Second,2004
2090,South Africa,West Indies,1,Port Elizabeth,"Jan 28, 2004",South Africa,South Africa,Home,Away,First,Second,2004
2093,Australia,India,2,Perth,"Feb 1, 2004",Australia,Australia,Home,Away,Second,First,2004
2094,South Africa,West Indies,2,Centurion,"Feb 1, 2004",West Indies,South Africa,Home,Away,First,Second,2004
2095,India,Zimbabwe,2,Perth,"Feb 3, 2004",India,Australia,Neutral,Neutral,Second,First,2004
2096,South Africa,West Indies,2,Johannesburg,"Feb 4, 2004",South Africa,South Africa,Home,Away,Second,First,2004
2097,Australia,India,2,Melbourne,"Feb 6, 2004",Australia,Australia,Home,Away,Second,First,2004
2098,Australia,India,1,Sydney,"Feb 8, 2004",Australia,Australia,Home,Away,First,Second,2004
2099,New Zealand,South Africa,2,Auckland,"Feb 13, 2004",South Africa,New Zealand,Home,Away,First,Second,2004
2100,New Zealand,South Africa,2,Christchurch,"Feb 17, 2004",New Zealand,New Zealand,Home,Away,Second,First,2004
2101,New Zealand,South Africa,1,Wellington,"Feb 20, 2004",New Zealand,New Zealand,Home,Away,First,Second,2004
2102,Sri Lanka,Australia,1,Dambulla,"Feb 20, 2004",Australia,Sri Lanka,Home,Away,Second,First,2004
2103,Sri Lanka,Australia,1,Dambulla,"Feb 22, 2004",Sri Lanka,Sri Lanka,Home,Away,First,Second,2004
2104,New Zealand,South Africa,2,Dunedin,"Feb 25, 2004",New Zealand,New Zealand,Home,Away,Second,First,2004
2105,Sri Lanka,Australia,2,Colombo,"Feb 25, 2004",Australia,Sri Lanka,Home,Away,First,Second,2004
2106,Sri Lanka,Australia,1,Colombo,"Feb 27, 2004",Australia,Sri Lanka,Home,Away,Second,First,2004
2107,New Zealand,South Africa,1,Auckland,"Feb 29, 2004",New Zealand,New Zealand,Home,Away,First,Second,2004
2108,Sri Lanka,Australia,2,Colombo,"Feb 29, 2004",Sri Lanka,Sri Lanka,Home,Away,Second,First,2004
2109,New Zealand,South Africa,2,Napier,"Mar 2, 2004",New Zealand,New Zealand,Home,Away,Second,First,2004
2110,Zimbabwe,Bangladesh,1,Harare,"Mar 10, 2004",Bangladesh,Zimbabwe,Home,Away,Second,First,2004
2111,Zimbabwe,Bangladesh,1,Harare,"Mar 12, 2004",Zimbabwe,Zimbabwe,Home,Away,First,Second,2004
2112,Pakistan,India,1,Karachi,"Mar 13, 2004",India,Pakistan,Home,Away,Second,First,2004
2113,Zimbabwe,Bangladesh,2,Harare,"Mar 14, 2004",Zimbabwe,Zimbabwe,Home,Away,Second,First,2004
2114,Pakistan,India,1,Rawalpindi,"Mar 16, 2004",Pakistan,Pakistan,Home,Away,First,Second,2004
2115,Pakistan,India,2,Peshawar,"Mar 19, 2004",Pakistan,Pakistan,Home,Away,Second,First,2004
2116,Pakistan,India,2,Lahore,"Mar 21, 2004",India,Pakistan,Home,Away,First,Second,2004
2117,Pakistan,India,1,Lahore,"Mar 24, 2004",India,Pakistan,Home,Away,Second,First,2004
2118,West Indies,England,2,Georgetown,"Apr 18, 2004",England,West Indies,Home,Away,First,Second,2004
2119,Zimbabwe,Sri Lanka,1,Bulawayo,"Apr 20, 2004",Sri Lanka,Zimbabwe,Home,Away,Second,First,2004
2120,Zimbabwe,Sri Lanka,2,Bulawayo,"Apr 22, 2004",Sri Lanka,Zimbabwe,Home,Away,First,Second,2004
2122,Zimbabwe,Sri Lanka,2,Harare,"Apr 25, 2004",Sri Lanka,Zimbabwe,Home,Away,First,Second,2004
2123,Zimbabwe,Sri Lanka,1,Harare,"Apr 27, 2004",Sri Lanka,Zimbabwe,Home,Away,Second,First,2004
2124,Zimbabwe,Sri Lanka,1,Harare,"Apr 29, 2004",Sri Lanka,Zimbabwe,Home,Away,Second,First,2004
2125,West Indies,England,2,Gros Islet,"May 1, 2004",West Indies,West Indies,Home,Away,Second,First,2004
2126,West Indies,England,2,Gros Islet,"May 2, 2004",West Indies,West Indies,Home,Away,Second,First,2004
2127,West Indies,England,2,Bridgetown,"May 5, 2004",England,West Indies,Home,Away,First,Second,2004
2128,West Indies,Bangladesh,2,Kingstown,"May 15, 2004",West Indies,West Indies,Home,Away,Second,First,2004
2129,West Indies,Bangladesh,1,Kingstown,"May 16, 2004",West Indies,West Indies,Home,Away,First,Second,2004
2130,West Indies,Bangladesh,2,St George's,"May 19, 2004",West Indies,West Indies,Home,Away,Second,First,2004
2131,Zimbabwe,Australia,2,Harare,"May 25, 2004",Australia,Zimbabwe,Home,Away,First,Second,2004
2132,Zimbabwe,Australia,1,Harare,"May 27, 2004",Australia,Zimbabwe,Home,Away,Second,First,2004
2133,Zimbabwe,Australia,2,Harare,"May 29, 2004",Australia,Zimbabwe,Home,Away,First,Second,2004
2135,England,West Indies,2,Nottingham,"Jun 27, 2004",West Indies,England,Home,Away,First,Second,2004
2136,England,New Zealand,2,Chester,"Jun 29, 2004",New Zealand,England,Home,Away,First,Second,2004
2137,England,West Indies,2,Leeds,"Jul 1, 2004",England,England,Home,Away,Second,First,2004
2138,New Zealand,West Indies,2,Cardiff,"Jul 3, 2004",New Zealand,England,Neutral,Neutral,Second,First,2004
2139,England,New Zealand,2,Bristol,"Jul 4, 2004",New Zealand,England,Home,Away,First,Second,2004
2140,England,West Indies,2,Lord's,"Jul 6, 2004",West Indies,England,Home,Away,First,Second,2004
2142,New Zealand,West Indies,1,Lord's,"Jul 10, 2004",New Zealand,England,Neutral,Neutral,First,Second,2004
2143,Bangladesh,Hong Kong,1,Colombo,"Jul 16, 2004",Bangladesh,Sri Lanka,Neutral,Neutral,First,Second,2004
2144,India,U.A.E.,1,Dambulla,"Jul 16, 2004",India,Sri Lanka,Neutral,Neutral,First,Second,2004
2145,Bangladesh,Pakistan,1,Colombo,"Jul 17, 2004",Pakistan,Sri Lanka,Neutral,Neutral,Second,First,2004
2146,Sri Lanka,U.A.E.,1,Dambulla,"Jul 17, 2004",Sri Lanka,Sri Lanka,Home,Away,First,Second,2004
2147,Hong Kong,Pakistan,1,Colombo,"Jul 18, 2004",Pakistan,Sri Lanka,Neutral,Neutral,Second,First,2004
2148,Sri Lanka,India,1,Dambulla,"Jul 18, 2004",Sri Lanka,Sri Lanka,Home,Away,First,Second,2004
2149,Bangladesh,India,2,Colombo,"Jul 21, 2004",India,Sri Lanka,Neutral,Neutral,First,Second,2004
2150,Sri Lanka,Pakistan,2,Colombo,"Jul 21, 2004",Sri Lanka,Sri Lanka,Home,Away,Second,First,2004
2151,Sri Lanka,Bangladesh,2,Colombo,"Jul 23, 2004",Sri Lanka,Sri Lanka,Home,Away,Second,First,2004
2152,India,Pakistan,1,Colombo,"Jul 25, 2004",Pakistan,Sri Lanka,Neutral,Neutral,Second,First,2004
2153,Sri Lanka,India,1,Colombo,"Jul 27, 2004",India,Sri Lanka,Home,Away,Second,First,2004
2154,Bangladesh,Pakistan,2,Colombo,"Jul 29, 2004",Pakistan,Sri Lanka,Neutral,Neutral,First,Second,2004
2155,Sri Lanka,India,1,Colombo,"Aug 1, 2004",Sri Lanka,Sri Lanka,Home,Away,First,Second,2004
2156,Sri Lanka,South Africa,2,Colombo,"Aug 20, 2004",Sri Lanka,Sri Lanka,Home,Away,Second,First,2004
2157,India,Pakistan,1,Amstelveen,"Aug 21, 2004",Pakistan,Netherlands,Neutral,Neutral,Second,First,2004
2158,Sri Lanka,South Africa,1,Colombo,"Aug 22, 2004",Sri Lanka,Sri Lanka,Home,Away,First,Second,2004
2160,Sri Lanka,South Africa,2,Dambulla,"Aug 25, 2004",Sri Lanka,Sri Lanka,Home,Away,Second,First,2004
2161,Sri Lanka,South Africa,2,Dambulla,"Aug 28, 2004",Sri Lanka,Sri Lanka,Home,Away,Second,First,2004
2162,Australia,Pakistan,1,Amstelveen,"Aug 28, 2004",Australia,Netherlands,Neutral,Neutral,First,Second,2004
2163,Sri Lanka,South Africa,1,Colombo,"Aug 31, 2004",Sri Lanka,Sri Lanka,Home,Away,First,Second,2004
2164,England,India,2,Nottingham,"Sep 1, 2004",England,England,Home,Away,Second,First,2004
2165,England,India,1,The Oval,"Sep 3, 2004",England,England,Home,Away,First,Second,2004
2166,Australia,Pakistan,1,Lord's,"Sep 4, 2004",Australia,England,Neutral,Neutral,First,Second,2004
2167,England,India,1,Lord's,"Sep 5, 2004",India,England,Home,Away,Second,First,2004
2168,England,Zimbabwe,1,Birmingham,"Sep 10-11, 2004",England,England,Home,Away,First,Second,2004
2169,New Zealand,U.S.A.,1,The Oval,"Sep 10, 2004",New Zealand,England,Neutral,Neutral,First,Second,2004
2170,India,Kenya,1,Southampton,"Sep 11, 2004",India,England,Neutral,Neutral,First,Second,2004
2171,Bangladesh,South Africa,2,Birmingham,"Sep 12, 2004",South Africa,England,Neutral,Neutral,First,Second,2004
2172,Australia,U.S.A.,2,Southampton,"Sep 13, 2004",Australia,England,Neutral,Neutral,Second,First,2004
2173,Sri Lanka,Zimbabwe,2,The Oval,"Sep 14, 2004",Sri Lanka,England,Neutral,Neutral,Second,First,2004
2174,Kenya,Pakistan,2,Birmingham,"Sep 14-15, 2004",Pakistan,England,Neutral,Neutral,First,Second,2004
2175,Bangladesh,West Indies,1,Southampton,"Sep 15, 2004",West Indies,England,Neutral,Neutral,Second,First,2004
2176,Australia,New Zealand,2,The Oval,"Sep 16, 2004",Australia,England,Neutral,Neutral,Second,First,2004
2177,England,Sri Lanka,1,Southampton,"Sep 17-18, 2004",England,England,Home,Away,First,Second,2004
2178,South Africa,West Indies,2,The Oval,"Sep 18-19, 2004",West Indies,England,Neutral,Neutral,First,Second,2004
2179,India,Pakistan,2,Birmingham,"Sep 19, 2004",Pakistan,England,Neutral,Neutral,First,Second,2004
2180,England,Australia,2,Birmingham,"Sep 21, 2004",England,England,Home,Away,Second,First,2004
2181,Pakistan,West Indies,2,Southampton,"Sep 22, 2004",West Indies,England,Neutral,Neutral,First,Second,2004
2182,England,West Indies,2,The Oval,"Sep 25, 2004",West Indies,England,Home,Away,First,Second,2004
2183,Pakistan,Zimbabwe,1,Multan,"Sep 30, 2004",Pakistan,Pakistan,Home,Away,First,Second,2004
2184,Pakistan,Zimbabwe,2,Peshawar,"Oct 3, 2004",Pakistan,Pakistan,Home,Away,Second,First,2004
2185,Pakistan,Sri Lanka,2,Karachi,"Oct 6, 2004",Pakistan,Pakistan,Home,Away,Second,First,2004
2186,Sri Lanka,Zimbabwe,2,Rawalpindi,"Oct 9, 2004",Sri Lanka,Pakistan,Neutral,Neutral,Second,First,2004
2187,Pakistan,Sri Lanka,2,Lahore,"Oct 14, 2004",Pakistan,Pakistan,Home,Away,Second,First,2004
2188,Pakistan,Sri Lanka,1,Lahore,"Oct 16, 2004",Sri Lanka,Pakistan,Home,Away,Second,First,2004
2189,Bangladesh,New Zealand,1,Chittagong,"Nov 2, 2004",New Zealand,Bangladesh,Home,Away,Second,First,2004
2190,Bangladesh,New Zealand,2,Dhaka,"Nov 5, 2004",New Zealand,Bangladesh,Home,Away,First,Second,2004
2191,Bangladesh,New Zealand,1,Dhaka,"Nov 7, 2004",New Zealand,Bangladesh,Home,Away,Second,First,2004
2192,India,Pakistan,2,Kolkata,"Nov 13, 2004",Pakistan,India,Home,Away,First,Second,2004
2193,Zimbabwe,England,2,Harare,"Nov 28, 2004",England,Zimbabwe,Home,Away,First,Second,2004
2194,Zimbabwe,England,1,Harare,"Dec 1, 2004",England,Zimbabwe,Home,Away,Second,First,2004
2195,Zimbabwe,England,2,Bulawayo,"Dec 4, 2004",England,Zimbabwe,Home,Away,First,Second,2004
2196,Australia,New Zealand,2,Melbourne,"Dec 5, 2004",New Zealand,Australia,Home,Away,First,Second,2004
2197,Zimbabwe,England,1,Bulawayo,"Dec 5, 2004",England,Zimbabwe,Home,Away,Second,First,2004
2198,Australia,New Zealand,1,Sydney,"Dec 8, 2004",Australia,Australia,Home,Away,First,Second,2004
2199,Bangladesh,India,1,Chittagong,"Dec 23, 2004",India,Bangladesh,Home,Away,Second,First,2004
2200,New Zealand,Sri Lanka,2,Auckland,"Dec 26, 2004",New Zealand,New Zealand,Home,Away,Second,First,2004
2201,Bangladesh,India,1,Dhaka,"Dec 26, 2004",Bangladesh,Bangladesh,Home,Away,First,Second,2004
2202,Bangladesh,India,1,Dhaka,"Dec 27, 2004",India,Bangladesh,Home,Away,Second,First,2004
2204,Australia,West Indies,1,Melbourne,"Jan 14, 2005",Australia,Australia,Home,Away,First,Second,2005
2205,Australia,Pakistan,2,Hobart,"Jan 16, 2005",Australia,Australia,Home,Away,Second,First,2005
2206,Pakistan,West Indies,2,Brisbane,"Jan 19, 2005",Pakistan,Australia,Neutral,Neutral,Second,First,2005
2207,Bangladesh,Zimbabwe,1,Dhaka,"Jan 20, 2005",Zimbabwe,Bangladesh,Home,Away,Second,First,2005
2209,Australia,Pakistan,2,Sydney,"Jan 23, 2005",Australia,Australia,Home,Away,Second,First,2005
2210,Bangladesh,Zimbabwe,1,Chittagong,"Jan 24, 2005",Zimbabwe,Bangladesh,Home,Away,Second,First,2005
2211,Bangladesh,Zimbabwe,1,Chittagong,"Jan 26, 2005",Bangladesh,Bangladesh,Home,Away,First,Second,2005
2212,Australia,West Indies,1,Adelaide,"Jan 26, 2005",Australia,Australia,Home,Away,First,Second,2005
2213,Pakistan,West Indies,1,Adelaide,"Jan 28, 2005",West Indies,Australia,Neutral,Neutral,Second,First,2005
2214,Bangladesh,Zimbabwe,1,Dhaka,"Jan 29, 2005",Bangladesh,Bangladesh,Home,Away,First,Second,2005
2215,Australia,Pakistan,2,Perth,"Jan 30, 2005",Pakistan,Australia,Home,Away,First,Second,2005
2216,South Africa,England,1,Johannesburg,"Jan 30, 2005",England,South Africa,Home,Away,Second,First,2005
2217,Bangladesh,Zimbabwe,2,Dhaka,"Jan 31, 2005",Bangladesh,Bangladesh,Home,Away,Second,First,2005
2218,Pakistan,West Indies,1,Perth,"Feb 1, 2005",Pakistan,Australia,Neutral,Neutral,First,Second,2005
2220,Australia,Pakistan,1,Melbourne,"Feb 4, 2005",Australia,Australia,Home,Away,First,Second,2005
2221,South Africa,England,2,Port Elizabeth,"Feb 4, 2005",South Africa,South Africa,Home,Away,Second,First,2005
2222,Australia,Pakistan,1,Sydney,"Feb 6, 2005",Australia,Australia,Home,Away,First,Second,2005
2223,South Africa,England,1,Cape Town,"Feb 6, 2005",South Africa,South Africa,Home,Away,First,Second,2005
2224,South Africa,England,1,East London,"Feb 9, 2005",South Africa,South Africa,Home,Away,First,Second,2005
2226,South Africa,England,2,Centurion,"Feb 13, 2005",South Africa,South Africa,Home,Away,Second,First,2005
2227,New Zealand,Australia,1,Wellington,"Feb 19, 2005",Australia,New Zealand,Home,Away,Second,First,2005
2228,New Zealand,Australia,1,Christchurch,"Feb 22, 2005",Australia,New Zealand,Home,Away,Second,First,2005
2229,South Africa,Zimbabwe,1,Johannesburg,"Feb 25, 2005",South Africa,South Africa,Home,Away,First,Second,2005
2230,New Zealand,Australia,1,Auckland,"Feb 26, 2005",Australia,New Zealand,Home,Away,Second,First,2005
2231,South Africa,Zimbabwe,1,Durban,"Feb 27, 2005",South Africa,South Africa,Home,Away,First,Second,2005
2232,New Zealand,Australia,2,Wellington,"Mar 1, 2005",Australia,New Zealand,Home,Away,First,Second,2005
2233,South Africa,Zimbabwe,2,Port Elizabeth,"Mar 2, 2005",South Africa,South Africa,Home,Away,Second,First,2005
2234,New Zealand,Australia,1,Napier,"Mar 5, 2005",Australia,New Zealand,Home,Away,Second,First,2005
2235,India,Pakistan,1,Kochi,"Apr 2, 2005",India,India,Home,Away,First,Second,2005
2236,India,Pakistan,1,Visakhapatnam,"Apr 5, 2005",India,India,Home,Away,First,Second,2005
2237,India,Pakistan,1,Jamshedpur,"Apr 9, 2005",Pakistan,India,Home,Away,Second,First,2005
2238,India,Pakistan,2,Ahmedabad,"Apr 12, 2005",Pakistan,India,Home,Away,First,Second,2005
2239,India,Pakistan,2,Kanpur,"Apr 15, 2005",Pakistan,India,Home,Away,First,Second,2005
2240,India,Pakistan,1,Delhi,"Apr 17, 2005",Pakistan,India,Home,Away,Second,First,2005
2241,West Indies,South Africa,2,Kingston,"May 7, 2005",South Africa,West Indies,Home,Away,First,Second,2005
2242,West Indies,South Africa,2,Kingston,"May 8, 2005",South Africa,West Indies,Home,Away,First,Second,2005
2243,West Indies,South Africa,1,Bridgetown,"May 11, 2005",South Africa,West Indies,Home,Away,Second,First,2005
2244,West Indies,South Africa,2,Port of Spain,"May 14, 2005",South Africa,West Indies,Home,Away,First,Second,2005
2245,West Indies,South Africa,2,Port of Spain,"May 15, 2005",South Africa,West Indies,Home,Away,First,Second,2005
2246,West Indies,Pakistan,1,Kingstown,"May 18, 2005",Pakistan,West Indies,Home,Away,Second,First,2005
2247,West Indies,Pakistan,1,Gros Islet,"May 21, 2005",Pakistan,West Indies,Home,Away,Second,First,2005
2248,West Indies,Pakistan,1,Gros Islet,"May 22, 2005",Pakistan,West Indies,Home,Away,Second,First,2005
2249,England,Bangladesh,2,The Oval,"Jun 16, 2005",England,England,Home,Away,Second,First,2005
2250,Australia,Bangladesh,2,Cardiff,"Jun 18, 2005",Bangladesh,England,Neutral,Neutral,First,Second,2005
2251,England,Australia,2,Bristol,"Jun 19, 2005",England,England,Home,Away,Second,First,2005
2252,England,Bangladesh,1,Nottingham,"Jun 21, 2005",England,England,Home,Away,First,Second,2005
2253,England,Australia,1,Chester,"Jun 23, 2005",Australia,England,Home,Away,Second,First,2005
2254,Australia,Bangladesh,2,Manchester,"Jun 25, 2005",Australia,England,Neutral,Neutral,Second,First,2005
2255,England,Bangladesh,2,Leeds,"Jun 26, 2005",England,England,Home,Away,Second,First,2005
2257,Australia,Bangladesh,2,Canterbury,"Jun 30, 2005",Australia,England,Neutral,Neutral,Second,First,2005
2259,England,Australia,2,Leeds,"Jul 7, 2005",England,England,Home,Away,Second,First,2005
2260,England,Australia,2,Lord's,"Jul 10, 2005",Australia,England,Home,Away,First,Second,2005
2261,England,Australia,2,The Oval,"Jul 12, 2005",Australia,England,Home,Away,First,Second,2005
2262,Sri Lanka,India,2,Dambulla,"Jul 30, 2005",Sri Lanka,Sri Lanka,Home,Away,Second,First,2005
2263,India,West Indies,2,Dambulla,"Jul 31, 2005",India,Sri Lanka,Neutral,Neutral,Second,First,2005
2264,Sri Lanka,West Indies,1,Dambulla,"Aug 2, 2005",Sri Lanka,Sri Lanka,Home,Away,First,Second,2005
2265,Sri Lanka,India,2,Dambulla,"Aug 3, 2005",Sri Lanka,Sri Lanka,Home,Away,Second,First,2005
2266,Sri Lanka,West Indies,1,Colombo,"Aug 6, 2005",West Indies,Sri Lanka,Home,Away,Second,First,2005
2267,India,West Indies,1,Colombo,"Aug 7, 2005",India,Sri Lanka,Neutral,Neutral,First,Second,2005
2268,Sri Lanka,India,1,Colombo,"Aug 9, 2005",Sri Lanka,Sri Lanka,Home,Away,First,Second,2005
2272,Zimbabwe,New Zealand,1,Bulawayo,"Aug 24, 2005",New Zealand,Zimbabwe,Home,Away,Second,First,2005
2273,India,New Zealand,1,Bulawayo,"Aug 26, 2005",New Zealand,Zimbabwe,Neutral,Neutral,Second,First,2005
2274,Zimbabwe,India,1,Harare,"Aug 29, 2005",India,Zimbabwe,Home,Away,Second,First,2005
2275,Sri Lanka,Bangladesh,1,Colombo,"Aug 31, 2005",Sri Lanka,Sri Lanka,Home,Away,First,Second,2005
2276,Zimbabwe,New Zealand,1,Harare,"Aug 31, 2005",New Zealand,Zimbabwe,Home,Away,Second,First,2005
2277,Sri Lanka,Bangladesh,1,Colombo,"Sep 2, 2005",Sri Lanka,Sri Lanka,Home,Away,First,Second,2005
2278,India,New Zealand,2,Harare,"Sep 2, 2005",India,Zimbabwe,Neutral,Neutral,Second,First,2005
2279,Sri Lanka,Bangladesh,2,Colombo,"Sep 4, 2005",Sri Lanka,Sri Lanka,Home,Away,Second,First,2005
2280,Zimbabwe,India,2,Harare,"Sep 4, 2005",India,Zimbabwe,Home,Away,First,Second,2005
2281,India,New Zealand,2,Harare,"Sep 6, 2005",New Zealand,Zimbabwe,Neutral,Neutral,First,Second,2005
2285,South Africa,New Zealand,2,Bloemfontein,"Oct 23, 2005",South Africa,South Africa,Home,Away,Second,First,2005
2286,India,Sri Lanka,1,Nagpur,"Oct 25, 2005",India,India,Home,Away,First,Second,2005
2287,India,Sri Lanka,2,Mohali,"Oct 28, 2005",India,,Neutral,Neutral,Second,First,2005
2288,South Africa,New Zealand,1,Cape Town,"Oct 28, 2005",South Africa,South Africa,Home,Away,First,Second,2005
2289,South Africa,New Zealand,2,Port Elizabeth,"Oct 30, 2005",South Africa,South Africa,Home,Away,Second,First,2005
2290,India,Sri Lanka,2,Jaipur,"Oct 31, 2005",India,India,Home,Away,Second,First,2005
2291,India,Sri Lanka,2,Pune,"Nov 3, 2005",India,India,Home,Away,Second,First,2005
2293,South Africa,New Zealand,2,Centurion,"Nov 6, 2005",South Africa,South Africa,Home,Away,Second,First,2005
2294,India,Sri Lanka,2,Ahmedabad,"Nov 6, 2005",Sri Lanka,India,Home,Away,First,Second,2005
2295,India,Sri Lanka,2,Rajkot,"Nov 9, 2005",India,India,Home,Away,Second,First,2005
2296,India,Sri Lanka,2,Vadodara,"Nov 12, 2005",India,India,Home,Away,Second,First,2005
2297,India,South Africa,2,Hyderabad,"Nov 16, 2005",South Africa,India,Home,Away,First,Second,2005
2298,India,South Africa,2,Bengaluru,"Nov 19, 2005",India,India,Home,Away,Second,First,2005
2299,India,South Africa,2,Kolkata,"Nov 25, 2005",South Africa,India,Home,Away,First,Second,2005
2300,India,South Africa,2,Mumbai,"Nov 28, 2005",India,India,Home,Away,Second,First,2005
2301,New Zealand,Australia,1,Auckland,"Dec 3, 2005",Australia,New Zealand,Home,Away,Second,First,2005
2302,New Zealand,Australia,1,Wellington,"Dec 7, 2005",Australia,New Zealand,Home,Away,Second,First,2005
2303,New Zealand,Australia,2,Christchurch,"Dec 10, 2005",New Zealand,New Zealand,Home,Away,Second,First,2005
2304,Pakistan,England,1,Lahore,"Dec 10, 2005",England,Pakistan,Home,Away,Second,First,2005
2305,Pakistan,England,2,Lahore,"Dec 12, 2005",Pakistan,Pakistan,Home,Away,Second,First,2005
2306,Pakistan,England,1,Karachi,"Dec 15, 2005",Pakistan,Pakistan,Home,Away,First,Second,2005
2307,Pakistan,England,1,Rawalpindi,"Dec 19, 2005",Pakistan,Pakistan,Home,Away,First,Second,2005
2308,Pakistan,England,1,Rawalpindi,"Dec 21, 2005",England,Pakistan,Home,Away,Second,First,2005
2309,New Zealand,Sri Lanka,2,Queenstown,"Dec 31, 2005",New Zealand,New Zealand,Home,Away,Second,First,2005
2310,New Zealand,Sri Lanka,2,Christchurch,"Jan 3, 2006",New Zealand,New Zealand,Home,Away,Second,First,2006
2311,New Zealand,Sri Lanka,1,Wellington,"Jan 6, 2006",New Zealand,New Zealand,Home,Away,First,Second,2006
2312,New Zealand,Sri Lanka,1,Napier,"Jan 8, 2006",Sri Lanka,New Zealand,Home,Away,Second,First,2006
2313,Australia,Sri Lanka,1,Melbourne,"Jan 13, 2006",Australia,Australia,Home,Away,First,Second,2006
